/turf/closed/mineral/random/low_chance => 253ms (55100) (avg:0.004591651726514101)
/mob/living/carbon/human => 153ms (4288) (avg:0.035680968314409256)
/turf/closed/indestructible/rock => 146ms (35159) (avg:0.0041525638662278652)
/obj/machinery/hydroponics/soil => 113ms (17412) (avg:0.0064897770062088966)
/turf/open/space/basic => 83ms (39781) (avg:0.0020864231046289206)
/obj/screen/healthdoll => 37ms (1706) (avg:0.021688159555196762)
/turf/closed/mineral/random/high_chance => 28ms (6351) (avg:0.0044087544083595276)
/obj/machinery/door/airlock/hatch => 28ms (946) (avg:0.029598308727145195)
/turf/closed/mineral/iron => 22ms (5041) (avg:0.004364213440567255)
/turf/closed/indestructible/riveted => 15ms (2661) (avg:0.0056369784288108349)
/obj/machinery/light => 14ms (3445) (avg:0.0040638605132699013)
/obj/machinery/hydroponics/constructable => 14ms (1739) (avg:0.0080506037920713425)
/turf/closed/wall/rust => 13ms (2364) (avg:0.0054991538636386395)
/turf/closed/wall/r_wall/rust => 10ms (2504) (avg:0.0039936103858053684)
/obj/screen/inventory/hand => 10ms (1604) (avg:0.0062344139441847801)
/obj/effect/decal/cleanable/blood/footprints => 10ms (300) (avg:0.033333335071802139)
/turf/closed/wall/f13/store => 9ms (136) (avg:0.066176474094390869)
/obj/machinery/power/solar => 7ms (1767) (avg:0.0039615165442228317)
/turf/closed/wall/r_wall/f13vault => 7ms (1360) (avg:0.0051470589824020863)
/obj/effect/decal/cleanable/trail_holder => 7ms (344) (avg:0.020348837599158287)
/turf/open/space/transit => 6ms (1621) (avg:0.0037014188710600138)
/turf/closed/mineral/plasma => 6ms (1618) (avg:0.0037082817871123552)
/obj/machinery/light/small => 4ms (1249) (avg:0.0032025619875639677)
/obj/structure/table/reinforced => 4ms (739) (avg:0.0054127196781337261)
/obj/structure/window/reinforced/fulltile => 4ms (497) (avg:0.008048289455473423)
/obj/machinery/door/airlock => 4ms (258) (avg:0.015503875911235809)
/obj/screen/parallax_layer/layer_2 => 4ms (23) (avg:0.17391304671764374)
/turf/closed/mineral/silver => 3ms (814) (avg:0.0036855037324130535)
/obj/structure/table/wood => 3ms (716) (avg:0.0041899443604052067)
/obj/effect/decal/cleanable/blood/drip => 3ms (608) (avg:0.004934210330247879)
/obj/structure/barricade/sandbags => 3ms (443) (avg:0.006772009190171957)
/turf/open/floor/carpet/black => 3ms (358) (avg:0.0083798887208104134)
/obj/machinery/power/solar_control => 3ms (260) (avg:0.011538461782038212)
/turf/closed/mineral/diamond => 3ms (254) (avg:0.011811023578047752)
/obj/machinery/iv_drip => 3ms (101) (avg:0.029702970758080482)
/obj/structure/table/glass => 3ms (66) (avg:0.045454546809196472)
/obj/machinery/door/airlock/mining => 3ms (31) (avg:0.096774190664291382)
/obj/item/storage/fancy/cigarettes/cigpack_bigboss => 3ms (27) (avg:0.1111111119389534)
/obj/screen/parallax_layer/layer_1 => 3ms (23) (avg:0.1304347813129425)
/turf/closed/mineral/gold => 2ms (689) (avg:0.0029027576092630625)
/turf/closed/mineral/titanium => 2ms (678) (avg:0.0029498524963855743)
/turf/closed/mineral/uranium => 2ms (482) (avg:0.0041493778117001057)
/turf/open/floor/plasteel => 2ms (371) (avg:0.0053908354602754116)
/turf/closed/indestructible/riveted/boss => 2ms (316) (avg:0.0063291140832006931)
/obj/machinery/computer/terminal => 2ms (249) (avg:0.0080321282148361206)
/obj/structure/closet => 2ms (234) (avg:0.0085470089688897133)
/turf/closed/mineral/bscrystal => 2ms (219) (avg:0.0091324197128415108)
/turf/closed/wall/mineral/titanium => 2ms (164) (avg:0.012195121496915817)
/turf/closed/wall/r_wall/f13superstore => 2ms (150) (avg:0.013333333656191826)
/turf/closed/wall/mineral/plastitanium => 2ms (118) (avg:0.016949152573943138)
/turf/closed/indestructible/fakeglass => 2ms (110) (avg:0.018181817606091499)
/obj/machinery/door/airlock/public/glass => 2ms (99) (avg:0.020202020183205605)
/obj/machinery/computer/secure_data => 2ms (74) (avg:0.027027027681469917)
/obj/item/reagent_containers/blood/radaway => 2ms (63) (avg:0.031746033579111099)
/obj/machinery/power/apc => 2ms (38) (avg:0.052631579339504242)
/turf/open/floor/plasteel/barber => 2ms (2) (avg:1)
/obj/structure/table => 1ms (658) (avg:0.0015197568573057652)
/turf/closed/wall/r_wall => 1ms (226) (avg:0.0044247787445783615)
/obj/structure/table/wood/settler => 1ms (223) (avg:0.0044843051582574844)
/turf/closed/indestructible => 1ms (168) (avg:0.0059523810632526875)
/turf/open/floor/f13 => 1ms (154) (avg:0.0064935064874589443)
/turf/closed/indestructible/riveted/uranium => 1ms (131) (avg:0.0076335878111422062)
/obj/machinery/firealarm => 1ms (119) (avg:0.0084033617749810219)
/obj/machinery/computer/security => 1ms (92) (avg:0.010869565419852734)
/obj/machinery/door/airlock/wood => 1ms (87) (avg:0.01149425283074379)
/turf/open/floor/holofloor/carpet => 1ms (87) (avg:0.01149425283074379)
/mob/living/carbon/human/dummy => 1ms (84) (avg:0.011904762126505375)
/obj/item/lighter => 1ms (82) (avg:0.012195121496915817)
/obj/screen/movable/action_button/hide_toggle => 1ms (80) (avg:0.012500000186264515)
/obj/machinery/door/airlock/centcom => 1ms (73) (avg:0.013698630034923553)
/obj/item/reagent_containers/glass/beaker/large => 1ms (68) (avg:0.014705882407724857)
/obj/item/reagent_containers/blood/BPlus => 1ms (65) (avg:0.015384615398943424)
/turf/closed/wall/mineral/iron => 1ms (62) (avg:0.016129031777381897)
/obj/machinery/computer/cargo => 1ms (57) (avg:0.017543859779834747)
/obj/machinery/door/airlock/command => 1ms (53) (avg:0.018867924809455872)
/obj/item/gun/ballistic/automatic/mini_uzi => 1ms (52) (avg:0.019230769947171211)
/obj/item/defibrillator/loaded => 1ms (47) (avg:0.021276595070958138)
/obj/screen/movable/action_button => 1ms (43) (avg:0.023255813866853714)
/obj/machinery/computer/operating => 1ms (35) (avg:0.02857142873108387)
/obj/structure/table/wood/poker => 1ms (31) (avg:0.032258063554763794)
/obj/machinery/door/airlock/engineering => 1ms (26) (avg:0.038461539894342422)
/obj/structure/closet/bus => 1ms (17) (avg:0.058823529630899429)
/obj/item/gun/ballistic/automatic/marksman/servicerifle/varmint => 1ms (17) (avg:0.058823529630899429)
/obj/item/storage/belt/security/full => 1ms (13) (avg:0.076923079788684845)
/obj/screen/parallax_layer/layer_3 => 1ms (12) (avg:0.083333335816860199)
/obj/machinery/chem_dispenser/drinks => 1ms (11) (avg:0.090909093618392944)
/turf/open/floor/plasteel/vault => 1ms (8) (avg:0.125)
/turf/open/indestructible/ground/inside/subway => 1ms (4) (avg:0.25)
/obj/machinery/door/airlock/engineering/glass => 1ms (4) (avg:0.25)
/mob/living/silicon/robot => 1ms (1) (avg:1)
/obj/structure/closet/secure_closet/armory1 => 1ms (1) (avg:1)
/obj/machinery/atmospherics/pipe/manifold4w/supply/hidden => 1ms (1) (avg:1)
/obj/item/gun/ballistic/shotgun/remington => 1ms (1) (avg:1)
/turf/closed/indestructible/rock/snow => 0ms (276) (avg:0)
/turf/open/floor/plasteel/dark => 0ms (240) (avg:0)
/obj/machinery/light/floor => 0ms (222) (avg:0)
/obj/item/gun/ballistic/automatic/pistol/n99 => 0ms (162) (avg:0)
/obj/structure/closet/crate/bin => 0ms (147) (avg:0)
/obj/structure/closet/cabinet => 0ms (128) (avg:0)
